node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	fPPI_IDH2_vs_IDH1_diff	fPPI_IDH2_vs_IDH1_p.val	Metabolism_pvalue	Metabolism_mean.diff
1370	1	136	0.000624971	7.37780530930439	14413	0.159215313323968	0.00538109970445113	0	0	1	NA	NA	NA	NA	NA
5628	1	141	0.000604848	7.41053337116883	294074	0.112648354770863	0.0209012569589894	0	0	1	NA	NA	NA	NA	NA
22515	1	140	0.00060468	7.41081116548377	GRM1	-0.115736563057819	0.0177205936297989	0	0	1	NA	NA	NA	NA	NA
14065	1	131	0.000600625	7.41753977823972	677747	-0.191440005603658	0.00305982544003478	0	0	1	NA	NA	NA	NA	NA
8917	1	135	0.000599974	7.41862423702038	420277	-0.117873790459741	0.0139722480941029	0	0	1	NA	NA	NA	NA	NA
22057	1	129	0.000586608	7.44115376360052	GAS7	0.137288726615628	0.00633156056139597	0	0	1	NA	NA	NA	NA	NA
10952	1	33	0.000581409	7.45005609008315	527314	-0.120334748785655	0.0362953680644763	0	0	1	NA	NA	NA	NA	NA
7276	1	143	0.000580437	7.45172928984761	365733	-0.110765815675815	0.0104951347477478	0	0	1	NA	NA	NA	NA	NA
6923	1	133	0.000580142	7.45223765680298	358042	0.119053355371399	0.0191817624326153	0	0	1	NA	NA	NA	NA	NA
9370	1	153	0.000577826	7.45623777267523	43744	0.125495089457398	0.0094734671924847	0	0	1	NA	NA	NA	NA	NA
9613	1	148	0.000576841	7.45794389268894	44843	0.112339414613985	0.0453691975746403	0	0	1	NA	NA	NA	NA	NA
38663	1	100	0.000576	7.45940289726838	TRIM27	0.141897928364106	0.00581808129939207	0	0	1	NA	NA	NA	NA	NA
35383	1	53	0.000574463	7.4620748665789	RHAG	0.110525398320081	0.0440232523191976	0	0	1	NA	NA	NA	NA	NA
17371	1	152	0.000567645	7.47401433463704	AC103828.1	0.172722677284429	0.00272325285314115	0	0	1	NA	NA	NA	NA	NA
16473	1	145	0.000558584	7.49010554789958	87132	0.113121947954129	0.039982059149296	0	0	1	NA	NA	NA	NA	NA
7982	1	161	0.000556877	7.49316616827539	38666	0.139478533855341	0.0403481424444941	0	0	1	NA	NA	NA	NA	NA
7566	1	173	0.000541017	7.52205985632129	376437	0.117748362931233	0.000211421249931416	0	0	1	NA	NA	NA	NA	NA
10457	1	147	0.000534787	7.53364202118451	493316	0.116580491019656	0.0466091884373454	0	0	1	NA	NA	NA	NA	NA
33554	1	176	0.000530495	7.54170002502534	OR1A2	0.131929879219335	0.037018762676577	0	0	1	NA	NA	NA	NA	NA
3409	1	172	0.000529403	7.54376060139473	211724	0.150176504693197	0.00367661712359012	0	0	1	NA	NA	NA	NA	NA
8485	1	156	0.000528872	7.544764121358	411124	0.126327601182846	0.0127527546406055	0	0	1	NA	NA	NA	NA	NA
21908	1	105	0.00052517	7.55178853826383	FSD2	0.147589817314247	0.0239862576646539	0	0	1	NA	NA	NA	NA	NA
34051	1	53	0.000518809	7.56397475794694	PGK2	0.135680059094055	0.0230661538373541	0	0	1	NA	NA	NA	NA	NA
18579	1	59	0.000513641	7.57398598011422	BHLHE40	0.141188893680448	0.0174924663777639	17	0.246469441883442	0.805318856768348	0.969570674112155	NA	NA	NA	NA
18580	1	59	0.000513561	7.57414174305114	BHLHE40-AS1	0.141188893680448	0.0174924663777639	0	0	1	NA	NA	NA	NA	NA
39577	1	175	0.000508308	7.5844229948983	YPEL2	0.123467877846842	0.0261772251994151	0	0	1	NA	NA	NA	NA	NA
20912	1	60	0.000507824	7.58537562710869	DSCAML1	0.116186162745085	0.00717746744179081	0	0	1	NA	NA	NA	NA	NA
35905	1	60	0.000507761	7.58549969353362	RP11-728F11.3	0.116186162745085	0.00717746744179081	0	0	1	NA	NA	NA	NA	NA
1578	1	72	0.000505401	7.59015838438135	150583	0.138482959665897	0.0143907854961413	0	0	1	NA	NA	NA	NA	NA
17399	1	46	0.000505087	7.59077986629921	ACADM	0.130088986381335	0.0290169087268399	0	0	1	NA	-0.367384940476185	0.0428928878562915	NA	NA
35967	1	46	0.000505037	7.5908788640461	RP4-682C21.5	0.130088986381335	0.0290169087268399	0	0	1	NA	NA	NA	NA	NA
9636	1	185	0.000504685	7.59157608568584	448823	0.13737084082477	7.95690424453722e-05	0	0	1	NA	NA	NA	NA	NA
13958	1	192	0.000496156	7.60862016456014	672236	0.147070717821029	0.011395697070428	0	0	1	NA	NA	NA	NA	NA
11303	1	182	0.000490016	7.62107251433148	553298	0.119689156471981	0.025935691918368	0	0	1	NA	NA	NA	NA	NA
38758	1	149	0.000485652	7.6300182399323	TSFM	0.133781071159418	0.00148363710450965	0	0	1	NA	-0.235850059523802	0.110028722186744	NA	NA
313	1	198	0.000485217	7.63091434441006	110447	-0.132397434930968	0.00215992527686773	0	0	1	NA	NA	NA	NA	NA
3684	1	197	0.000469144	7.66460080039664	228971	0.152471028013261	0.0260164473185692	0	0	1	NA	NA	NA	NA	NA
1489	1	219	0.00045527	7.69461990841599	147660	-0.130437509126341	0.000715506752012909	0	0	1	NA	NA	NA	NA	NA
7569	1	217	0.000451164	7.70367964819764	376766	0.138573074638287	0.00410205981380948	0	0	1	NA	NA	NA	NA	NA
34301	1	199	0.000445879	7.71546294320127	PLEKHG6	0.110444860887797	0.0123811078818895	0	0	1	NA	NA	NA	NA	NA
822	1	227	0.000443509	7.72079246329766	126726	-0.108718938077402	0.0031827894438397	0	0	1	NA	NA	NA	NA	NA
37024	1	177	0.000438948	7.73112960293004	SLC9A2	-0.129253498867252	0.0128915409746837	0	0	1	NA	NA	NA	NA	NA
9534	1	207	0.000437406	7.73464873239456	44052	-0.111366659405472	0.0165244350672365	0	0	1	NA	NA	NA	NA	NA
7810	1	221	0.000436319	7.73713693076548	383604	0.136685992054777	0.0184678234313503	0	0	1	NA	NA	NA	NA	NA
10639	1	196	0.000436211	7.7373844867247	507438	-0.120004411753313	0.0075558154111149	0	0	1	NA	NA	NA	NA	NA
6601	1	210	0.000431895	7.74732805481851	352500	0.160485871042392	0.00882103045785458	0	0	1	NA	NA	NA	NA	NA
18919	1	223	0.000429255	7.75345941003088	C5orf47	-0.110342228439458	0.0280111568207996	0	0	1	NA	NA	NA	NA	NA
19882	1	29	0.000429078	7.75387183738136	CNOT8	-0.11588856455081	0.00827048884286611	0	0	1	NA	NA	NA	NA	NA
21615	1	29	0.000429034	7.75397438809744	FAXDC2	-0.11588856455081	0.00827048884286611	0	0	1	NA	NA	NA	NA	NA
8783	1	213	0.000425455	7.76235137347545	417418	-0.123527596461471	1.23669565066283e-05	0	0	1	NA	NA	NA	NA	NA
38288	1	229	0.000424556	7.76446664100777	TMEM132D	-0.123863214416767	0.0157287909333503	0	0	1	NA	NA	NA	NA	NA
3340	1	232	0.00042152	7.77164333206324	211323	-0.116900485968567	0.0431194978301961	0	0	1	NA	NA	NA	NA	NA
15882	1	230	0.000419014	7.77760622571251	770112	0.120230589601956	0.0389702409790604	0	0	1	NA	NA	NA	NA	NA
8966	1	239	0.000417123	7.78212941563003	421342	0.146710376631723	0.0099201030914098	0	0	1	NA	NA	NA	NA	NA
34341	1	75	0.000416845	7.78279610790191	PLS1	-0.137559645310471	0.0365526829607127	0	0	1	NA	NA	NA	NA	NA
35470	1	75	0.000416789	7.78293045942808	RNA5SP143	-0.137559645310471	0.0365526829607127	0	0	1	NA	NA	NA	NA	NA
14703	1	110	0.000415047	7.78711879113417	71143	-0.130568711194632	0.000558368755605118	0	0	1	NA	NA	NA	NA	NA
33086	1	245	0.000409142	7.80144827391331	NFAM1	-0.114664424786837	0.00913684214445514	0	0	1	NA	NA	NA	NA	NA
40098	1	215	0.000397613	7.8300313875393	ZNF620	-0.114789132161837	0.0299305497979568	19	-1.9524503465406	0.0508847606067213	0.753810833326529	NA	NA	NA	NA
32251	1	48	0.000396045	7.83398271680228	MEST	-0.112724867804977	0.0458415789175777	0	0	1	NA	NA	NA	NA	NA
35761	1	48	0.00039603	7.8340205920035	RP11-2E11.10	-0.112724867804977	0.0458415789175777	0	0	1	NA	NA	NA	NA	NA
35762	1	48	0.00039603	7.8340205920035	RP11-2E11.5	-0.112724867804977	0.0458415789175777	0	0	1	NA	NA	NA	NA	NA
33822	1	5	0.000394249	7.83852786858598	PCDHB14	0.114994089637204	0.0143825931639328	0	0	1	NA	NA	NA	NA	NA
33826	1	5	0.000394198	7.83865723682524	PCDHB18	0.114994089637204	0.0143825931639328	0	0	1	NA	NA	NA	NA	NA
33100	1	91	0.000392393	7.84324666937204	NFIL3	-0.121551666286905	0.0331443474481877	19	0.119352407065146	0.904996165349889	0.985843450019548	NA	NA	NA	NA
35822	1	91	0.00039231	7.84345821437775	RP11-440G5.2	-0.121551666286905	0.0331443474481877	0	0	1	NA	NA	NA	NA	NA
433	1	234	0.000391282	7.84608203031708	112914	-0.207105037286888	0.00124663069083647	0	0	1	NA	NA	NA	NA	NA
2071	1	253	0.000388958	7.85203918932659	160655	0.110925032343076	0.0299080224321709	0	0	1	NA	NA	NA	NA	NA
13931	1	254	0.000388383	7.853518591815	672056	-0.139737601646291	0.011163757288271	0	0	1	NA	NA	NA	NA	NA
12165	1	257	0.000385393	7.86124696509654	600312	0.156302063921249	0.00151039107320508	0	0	1	NA	NA	NA	NA	NA
85	1	259	0.000377193	7.88275356517144	103073	0.129039335894501	0.0350735086467651	0	0	1	NA	NA	NA	NA	NA
13594	1	260	0.000377193	7.88275356517144	656082	-0.114979876581693	0.0350594748192192	0	0	1	NA	NA	NA	NA	NA
6210	1	85	0.000376439	7.88475454244305	327667	-0.138762414091308	0.00480438709938965	0	0	1	NA	NA	NA	NA	NA
17153	1	242	0.000373633	7.89223652574598	99717	-0.109808545430433	0.00182522081390955	0	0	1	NA	NA	NA	NA	NA
3251	1	58	0.000373211	7.89336661461303	210794	0.110939414066886	0.0404570884245806	0	0	1	NA	NA	NA	NA	NA
890	1	258	0.000371516	7.89791862609324	129636	0.123791225922171	0.0426017259331308	0	0	1	NA	NA	NA	NA	NA
38603	1	78	0.000371126	7.89896893037404	TRAM1	0.121706323195923	0.0268226120375188	0	0	1	NA	-0.183309821428569	0.402131516432081	NA	NA
35797	1	78	0.000370956	7.89942710077293	RP11-382J12.1	0.121706323195923	0.0268226120375188	0	0	1	NA	NA	NA	NA	NA
19871	1	94	0.000369079	7.90449984469728	CNNM3	-0.118722452408023	0.0102901458260763	0	0	1	NA	NA	NA	NA	NA
35784	1	94	0.000369079	7.90449984469728	RP11-353K11.1	-0.118722452408023	0.0102901458260763	0	0	1	NA	NA	NA	NA	NA
17663	1	180	0.00036812	7.90710158599362	AHDC1	-0.146417917980776	0.000881742262070074	11	-2.83474237423542	0.00458626537397192	0.607425369530503	NA	NA	NA	NA
19810	1	35	0.000366922	7.91036126655821	CLP1	-0.110045660417804	0.010400553684413	0	0	1	NA	-0.628276180871653	0.0160673609089686	NA	NA
17948	1	35	0.000366891	7.91044575674854	AP000662.4	-0.110045660417804	0.010400553684413	0	0	1	NA	NA	NA	NA	NA
39579	1	35	0.000366891	7.91044575674854	YPEL4	-0.110045660417804	0.010400553684413	0	0	1	NA	NA	NA	NA	NA
39176	1	225	0.00036601	7.91284990253179	USP3	0.137154752783148	0.0360997693922004	0	0	1	NA	-0.0935838278025951	0.747500653521524	NA	NA
38939	1	18	0.000364391	7.91728309101739	U3	-0.129361920299745	0.021393179754383	0	0	1	NA	NA	NA	NA	NA
18831	1	209	0.000362569	7.92229575695524	C1orf115	-0.1234209473707	0.0418305852806802	0	0	1	NA	NA	NA	NA	NA
11940	1	275	0.000360716	7.92741961284617	597293	-0.136752426287696	0.00927286872574511	0	0	1	NA	NA	NA	NA	NA
33808	1	5	0.000358702	7.93301859775159	PCDHA2	0.122193835480514	0.0132526628962126	0	0	1	NA	NA	NA	NA	NA
8653	1	266	0.000355677	7.94148754233187	415374	0.1259822005811	0.0300568012904287	0	0	1	NA	NA	NA	NA	NA
3978	1	276	0.000355446	7.94213721899294	246280	-0.128194657875665	0.0402613855732345	0	0	1	NA	NA	NA	NA	NA
18207	1	278	0.000355446	7.94213721899294	ARSJ	0.131933240507771	0.0178880648650889	0	0	1	NA	NA	NA	NA	NA
10515	1	194	0.000354646	7.94439044910529	495509	-0.108774713980906	0.00448064178867093	0	0	1	NA	NA	NA	NA	NA
37378	1	132	0.000349959	7.95769455319972	SOWAHA	-0.153446550073838	0.00865443080249353	0	0	1	NA	NA	NA	NA	NA
13208	1	284	0.000347246	7.96547709547464	643691	0.112566511534924	0.0378747769655069	0	0	1	NA	NA	NA	NA	NA
1576	1	72	0.000346528	7.9675469345183	150521	-0.12237606752598	0.0216242009015106	0	0	1	NA	NA	NA	NA	NA
8458	1	286	0.000343525	7.97625066874644	409651	-0.117118401184602	0.0120978532208034	0	0	1	NA	NA	NA	NA	NA
24348	1	285	0.000338075	7.99224279360485	LPIN3	-0.139620873519196	0.0196966381254501	0	0	1	NA	NA	NA	NA	NA
8119	1	200	0.000331864	8.0107853115268	396413	0.109809695089209	0.0389146522682543	0	0	1	NA	NA	NA	NA	NA
7871	1	277	0.00033132	8.01242588223421	384295	0.108692753197586	0.0412684513500172	0	0	1	NA	NA	NA	NA	NA
34692	1	251	0.000330775	8.0140721720358	PRKCH	0.036680908182917	0.0417652386897904	0	0	1	NA	NA	NA	NA	NA
20750	1	52	0.00032828	8.02164365520276	DLX6	0.125894111059129	0.0228873807792425	0	0	1	NA	NA	NA	NA	NA
20751	1	52	0.00032828	8.02164365520276	DLX6-AS1	0.125894111059129	0.0228873807792425	0	0	1	NA	NA	NA	NA	NA
20752	1	52	0.00032828	8.02164365520276	DLX6-AS2	0.125894111059129	0.0228873807792425	0	0	1	NA	NA	NA	NA	NA
9612	1	296	0.000328181	8.02194527251362	448269	0.124706116840117	0.0424266395841202	0	0	1	NA	NA	NA	NA	NA
11485	1	299	0.000327281	8.02469142886014	570713	0.113808276753469	0.0485721388018951	0	0	1	NA	NA	NA	NA	NA
38785	1	31	0.000326147	8.02816235798615	TSPAN31	-0.12822225370782	0.00320009467614211	0	0	1	NA	NA	NA	NA	NA
17627	1	31	0.000326131	8.02821141682304	AGAP2	-0.12822225370782	0.00320009467614211	0	0	1	NA	-0.0762358283117717	0.769248837196912	NA	NA
6355	1	134	0.000325931	8.02882485544167	331527	-0.112960972738493	0.00604603503624821	0	0	1	NA	NA	NA	NA	NA
35028	1	18	0.000325585	8.02988699369316	RAB13	-0.129361920299745	0.021393179754383	0	0	1	NA	NA	NA	NA	NA
36115	1	18	0.000325565	8.02994842347126	RPS27	-0.129361920299745	0.021393179754383	0	0	1	NA	-0.303976011904766	0.0726686989635308	NA	NA
35818	1	18	0.00032556	8.02996378150543	RP11-422P24.9	-0.129361920299745	0.021393179754383	0	0	1	NA	NA	NA	NA	NA
15395	1	303	0.000325498	8.03015424072777	743189	0.148983060918004	0.0207695348084326	0	0	1	NA	NA	NA	NA	NA
8277	1	249	0.000324771	8.03239023937724	399708	-0.144309331977058	0.00291234229900205	0	0	1	NA	NA	NA	NA	NA
18458	1	201	0.00032262	8.03903539791463	B4GALT4	0.153467819197702	0.00191329765357269	0	0	1	NA	NA	NA	NA	NA
15673	1	240	0.000322355	8.03985713523751	76478	0.115912734875509	0.00354059698119036	0	0	1	NA	NA	NA	NA	NA
1345	1	130	0.000322004	8.04094659013677	143509	0.134464843913461	0.0175250753388529	0	0	1	NA	NA	NA	NA	NA
15600	1	261	0.000321761	8.04170152403825	750782	-0.122061608493321	0.00773708894392084	0	0	1	NA	NA	NA	NA	NA
33839	1	5	0.000319916	8.04745209662966	PCDHGA3	0.131454887241321	0.043492633068895	0	0	1	NA	NA	NA	NA	NA
2749	1	265	0.000317428	8.05525953700165	186309	0.115801965205637	0.0132198051842564	0	0	1	NA	NA	NA	NA	NA
7448	1	289	0.000317389	8.05538240705727	37305	0.109628644131359	0.0395407524917041	0	0	1	NA	NA	NA	NA	NA
6559	1	308	0.000317298	8.0556691625781	350027	-0.111505590303861	0.0265580121297598	0	0	1	NA	NA	NA	NA	NA
14701	1	110	0.000317235	8.05586773381145	71108	0.137736349838088	0.00518264592631012	0	0	1	NA	NA	NA	NA	NA
3965	1	309	0.000315516	8.06130116411515	244549	0.147344756218923	0.00312361033652391	0	0	1	NA	NA	NA	NA	NA
5592	1	310	0.000315516	8.06130116411515	293782	0.110544702599121	0.0443781714930087	0	0	1	NA	NA	NA	NA	NA
11072	1	293	0.000312818	8.06988900619172	529120	0.117371787240467	0.0415505227457323	0	0	1	NA	NA	NA	NA	NA
38634	1	190	0.000311094	8.07541544064975	TREM1	0.142391503552649	0.00590854098423955	0	0	1	NA	NA	NA	NA	NA
6521	1	313	0.000311021	8.07565012394893	343215	0.13406827936386	0.0073605362299081	0	0	1	NA	NA	NA	NA	NA
36476	1	95	0.000310964	8.07583340811225	SEPHS2	-0.147710988482816	0.00482919004132275	0	0	1	NA	-0.0379550824089669	0.865976236981792	NA	NA
34155	1	327	0.00030768	8.0864502761238	PIK3AP1	0.161010084786556	0.0287041899378612	0	0	1	NA	0.189261011904772	0.486767408135648	NA	NA
36691	1	106	0.000306132	8.09149417647726	SKAP1	-0.121585058047952	0.0173385221880977	0	0	1	NA	NA	NA	NA	NA
32351	1	106	0.000305985	8.09197447682124	MIR1203	-0.121585058047952	0.0173385221880977	0	0	1	NA	NA	NA	NA	NA
13475	1	324	0.000305533	8.09345276554639	654018	0.12656809439322	0.024826874113134	0	0	1	NA	NA	NA	NA	NA
120	1	312	0.000302084	8.10480543356938	103230	0.163578549754301	0.00359784683529634	0	0	1	NA	NA	NA	NA	NA
11219	1	332	0.000299116	8.11467909994434	544361	-0.119845977282592	0.0373152861306357	0	0	1	NA	NA	NA	NA	NA
3789	1	341	0.000295551	8.12666914717737	232327	0.109550132957834	0.0455058169259702	0	0	1	NA	NA	NA	NA	NA
13409	1	342	0.000295551	8.12666914717737	650185	-0.150653523380911	0.0116130217118212	0	0	1	NA	NA	NA	NA	NA
11651	1	186	0.000291632	8.1400178244817	589923	-0.115983089766197	0.00228571583161313	0	0	1	NA	NA	NA	NA	NA
36086	1	124	0.000290014	8.14558136028693	RPP38	-0.119132955372457	0.0156282076117672	0	0	1	NA	NA	NA	NA	NA
18732	1	124	0.000289919	8.14590898434298	C10orf111	-0.119132955372457	0.0156282076117672	0	0	1	NA	NA	NA	NA	NA
5450	1	359	0.000289699	8.14666810504166	289035	-0.121594916765988	0.00170693263376447	0	0	1	NA	NA	NA	NA	NA
38352	1	307	0.000286899	8.15638032051806	TMEM243	0.112296130182166	0.0490188256885863	0	0	1	NA	NA	NA	NA	NA
10378	1	336	0.000286011	8.15948028634559	486435	-0.113257127991736	0.0261022390346898	0	0	1	NA	NA	NA	NA	NA
7942	1	349	0.000285569	8.16102687680747	385431	-0.12220763551141	0.00344008725714951	0	0	1	NA	NA	NA	NA	NA
15636	1	350	0.000285569	8.16102687680747	760913	0.137867004080292	0.00453529501882647	0	0	1	NA	NA	NA	NA	NA
7023	1	279	0.000285511	8.16123000071376	36033	0.127479512221404	0.0245509336736608	0	0	1	NA	NA	NA	NA	NA
5335	1	159	0.000284998	8.16302839526411	287360	0.156812278154579	0.0198756463903777	0	0	1	NA	NA	NA	NA	NA
33815	1	5	0.000282244	8.17273861291067	PCDHA9	0.132133813329825	0.0310322702572397	0	0	1	NA	NA	NA	NA	NA
24123	1	102	0.000281529	8.17527509615249	LAPTM4B	-0.127205296304872	0.0450313031677092	0	0	1	NA	NA	NA	NA	NA
35646	1	102	0.000281529	8.17527509615249	RNU7-177P	-0.127205296304872	0.0450313031677092	0	0	1	NA	NA	NA	NA	NA
35670	1	376	0.000278073	8.18762688881628	RP1-151B14.6	0.11514040207013	0.0374620149917669	0	0	1	NA	NA	NA	NA	NA
19094	1	69	0.000273962	8.2025211473254	CASP8	0.140554943435722	0.00761545264909679	0	0	1	NA	-0.149682023809522	0.418102640216177	NA	NA
1258	1	320	0.000273828	8.20301038591199	142948	-0.113140380952762	0.0315150708813642	0	0	1	NA	NA	NA	NA	NA
16518	1	365	0.000273289	8.20498071465109	8901	0.161816711551258	0.00362024079891502	0	0	1	NA	NA	NA	NA	NA
8153	1	164	0.000271067	8.21314453516916	396624	0.154504831116086	0.00944296866777892	0	0	1	NA	NA	NA	NA	NA
38602	1	69	0.000269913	8.21741087311286	TRAK2	-0.131769367682026	0.0225522556208964	0	0	1	NA	NA	NA	NA	NA
37682	1	69	0.000269901	8.21745533287122	STRADB	-0.131769367682026	0.0225522556208964	0	0	1	NA	NA	NA	NA	NA
35869	1	155	0.000268938	8.22102968819916	RP11-57H12.3	-0.146760169346913	0.0425573429612179	0	0	1	NA	NA	NA	NA	NA
36216	1	155	0.000268938	8.22102968819916	RWDD3	-0.146760169346913	0.0425573429612179	0	0	1	NA	NA	NA	NA	NA
1766	1	263	0.000267411	8.22672375726893	15649	0.121604947621378	0.0328305415194994	0	0	1	NA	NA	NA	NA	NA
3505	1	381	0.000267386	8.226817250688	221438	-0.16185838149457	0.0189865179871976	0	0	1	NA	NA	NA	NA	NA
19811	1	168	0.000266583	8.22982491819429	CLPB	0.129954039364858	0.00188684449241489	0	0	1	NA	-0.0172345833333267	0.915227743742626	NA	NA
20082	1	18	0.000266461	8.23028266653075	CREB3L4	-0.134329046856662	0.0169144257172129	14	1.08978602436094	0.275807411653211	0.867248124600943	NA	NA	NA	NA
14994	1	43	0.000265792	8.23279650995599	718238	0.11767079490354	0.034930404091027	0	0	1	NA	NA	NA	NA	NA
379	1	386	0.000265604	8.23350408023444	111907	0.119831553666124	0.00832628434149071	0	0	1	NA	NA	NA	NA	NA
1211	1	385	0.000265604	8.23350408023444	13957	-0.130274587103119	0.0453411693375411	0	0	1	NA	NA	NA	NA	NA
6009	1	390	0.000264422	8.23796424618655	32053	0.123202418789898	0.0314084211897982	0	0	1	NA	NA	NA	NA	NA
18875	1	166	0.000263237	8.24245579088561	C21orf128	0.15836230128178	0.00575245318698906	0	0	1	NA	NA	NA	NA	NA
39088	1	166	0.000263237	8.24245579088561	UMODL1	0.15836230128178	0.00575245318698906	0	0	1	NA	NA	NA	NA	NA
8813	1	388	0.000262933	8.24361131109324	417666	0.123487615674676	0.0377721592073896	0	0	1	NA	NA	NA	NA	NA
