name	IDH2_vs_Group_control_diff	IDH2_vs_Group_control_p.val
ACTN4	0.276657295894751	0.23449552289828
ACTR1A	0.607710122435794	0.0156948691430252
ACTR1B	0.590429641460624	0.00281247307691219
ACTR2	0.358266346497306	0.372868563884321
ACTR3	0.574878591165707	0.0341281489041511
ACTR8	-0.280495794476536	0.320468933978373
ACY1	-0.0104238700766608	0.980292718707236
ACYP1	0.174908850798019	0.539025645261239
ADA	1.32716951574552	0.0110705493196331
ADAM10	0.257068502854139	0.334266248836851
ADAR	0.0762086457906967	0.642354029279247
ADCK3	-0.269701535179777	0.343283784118762
ADD1	0.782068834971241	0.00510891844049998
ADD3	0.81472724283643	0.00209602002695366
ADH5	0.606601050623123	0.020311215871249
ADK	-0.0685123016214035	0.740295833108667
ADNP	-0.027666599399172	0.916232985879085
ADPGK	-0.245967999511269	0.509049304755037
ADPRHL2	0.118679784425659	0.600198984107599
ADRBK1	-0.171846536170932	0.527634268835556
ADSL	0.124395261279311	0.647983797935498
ADSS	0.466960794246685	0.0268393873997921
AFG3L2	-0.450138201697886	0.0283975121713151
AFM	0.480350807594778	0.55136946512988
AFP	0.409637711288685	0.574480057841558
AGA	-0.144816442334022	0.657316209517844
AGFG1	0.0272634131597265	0.923979265359832
AGK	-0.202910164893026	0.336082251591072
AGL	0.213827325741082	0.437601476371012
AGO1	0.40303016800139	0.100361474670183
AGPAT3	-0.159744729269654	0.608585426606297
AGPAT5	-0.827320601048413	0.0163898793626569
AGPS	-0.0420352408834894	0.841672147949333
AGTRAP	-0.829016300165296	0.07672480310741
AHCTF1	-0.327514533328721	0.105537964346384
AHCY	-0.11432748713657	0.605253950260491
AHCYL1	0.398534007916773	0.541653075824957
AHNAK	0.480481251271538	0.383204621453189
AHSA1	0.186837507140741	0.446582937131166
AHSP	1.20959147156168	0.2516285150949
AIDA	0.0365705995420385	0.914046778136708
AIF1	0.0612220499305351	0.900635081573344
AIFM1	-0.13435269542704	0.513537446663375
AIMP1	0.298650580670174	0.211025135726712
AIMP2	0.123551284680406	0.671589073547719
AIP	0.456657547162973	0.108704668682594
AK2	-0.589146076748094	0.0703870591482327
AK3	-0.127059270872419	0.617756610427298
AKAP1	-0.452173825930608	0.198915394943788
AKAP13	0.421352395020648	0.166750153785572
AKAP17A	-0.717949288875715	0.0296043768594322
AKAP8	0.0847734453500912	0.740457383126919
AKAP9	0.434180358425927	0.152202710732485
AKR1A1	0.110927101949692	0.667269409792253
AKR1B1	0.335086915198758	0.393994674423855
AKR1C3	0.809502031297644	0.202358451192292
AKR7A2	0.319324400606106	0.224931377546626
AKT1	0.175959586532407	0.464064258390893
AKT2	0.125837956320133	0.658078221542631
ALAD	0.567815997817625	0.0868303996770798
ALB	0.452196012749063	0.548081151276943
ALCAM	0.364272766850835	0.239520637806445
ALDH16A1	0.0611276736299367	0.856912511721512
ALDH18A1	-0.171847738416808	0.534618903357068
ALDH1B1	-0.811291056898302	0.0195412214757571
ALDH2	0.131108001080005	0.820850000391197
ALDH3A2	0.0947244343946316	0.796503862612562
ALDH3B1	-0.505685567509715	0.259833289163285
ALDH4A1	-0.547876582857576	0.0808234466031405
ALDH5A1	0.387326432481334	0.386448026527655
ALDH6A1	-0.676484430031767	0.0132202160754695
ALDH9A1	0.352045325256409	0.0861389634054596
ALDOA	0.622354679346699	0.0489618001569218
ALDOC	0.540831589323663	0.111972847816134
ALG1	-0.381104642868404	0.217157301486781
ALG11	-0.366985467401602	0.238814687439776
ALG2	-0.136321974157905	0.668558192218594
ALG3	-0.238457569577584	0.247159373974671
ALG6	-0.554349264233991	0.117459171281528
ALG8	-0.610195598517588	0.019654958504171
ALG9	-0.590253306128361	0.0147671728320156
ALOX5	0.362400870035291	0.498645316867569
ALOX5AP	0.0579928175306641	0.910840916596059
ALYREF	0.00731094074424732	0.972339556835852
AMPD2	0.439642762524514	0.118270776074238
AMPD3	0.772900507986368	0.0136629187394865
ANAPC1	-0.242764014274655	0.153723020329816
ANAPC5	-0.0955544179171746	0.733614567156718
ANAPC7	-0.723185826432999	0.00556408172227282
ANK1	0.525897042947197	0.535410824744165
ANKFY1	0.368398273544852	0.121259572489416
ANKLE2	0.190809126363686	0.603865380846046
ANKRD13A	0.21683354153247	0.441394319109743
ANKRD27	-0.230030799462174	0.379157869192781
ANKRD44	0.48882664096012	0.0781890190165529
ANO10	-0.0120004592194114	0.972142896872728
ANO6	0.373651638306033	0.349460142798313
ANP32A	-0.0724063759859419	0.770013883282481
ANP32B	-0.231970851999993	0.373194466335339
ANP32E	0.178352055808578	0.531624869285773
ANPEP	-0.343367347336343	0.506353782580741
ANTXR2	-0.146333075495768	0.641814835998218
ANXA1	0.00538374061879665	0.987822256747289
ANXA11	-0.189514140315431	0.525371167366763
ANXA2	0.225472880335737	0.710910059294941
ANXA3	0.706712665125078	0.342493613421729
ANXA4	-0.188907607275329	0.438373842028362
ANXA5	0.38008049663847	0.549852103607067
ANXA6	0.218455972330624	0.575878252190152
ANXA7	0.132944431642475	0.617606969460094
AP1B1	0.371423725270208	0.103905990994192
AP1G1	0.108811750345975	0.618883201417393
AP1G2	-0.0466452526620564	0.776360964409173
AP1M1	0.125341428776974	0.542906319193596
AP1S2	-0.0442329463291244	0.867029369011655
AP2A1	-0.0725861117431208	0.862095936749694
AP2A2	0.183459196253317	0.45752875425415
AP2B1	0.275299960310445	0.276643205792772
AP2M1	0.220641655317568	0.331424696738876
AP2S1	0.434028875446643	0.0498335358360212
AP3B1	-0.118484252223151	0.678993530530929
AP3D1	-0.0286482331499016	0.889518205611574
AP3M1	-0.107566056378275	0.566189224752635
AP3S1	0.0557025391532555	0.826081332380151
AP5Z1	0.323045351565575	0.125791915588607
APAF1	-0.116123642462501	0.723246271045476
APBB1IP	0.282275390833139	0.275027842576696
APEH	0.198543775151684	0.471668694676361
APEX1	-0.0463398822117576	0.866330274793771
API5	0.184338639105327	0.307970760131816
APIP	0.481021368300532	0.324990176424681
APMAP	0.424026189829821	0.342571238575391
APOA1	-0.245597106661382	0.696634267139633
APOA1BP	0.262875951516655	0.149061658312802
APOB	0.0197298082381074	0.974710718249886
APOBR	-0.263274929895566	0.562501078002583
APOC3	-0.0165157689789623	0.974146409446732
APOE	-0.0420075892305576	0.944113479270406
APOL2	0.786234536778565	0.00507027323764692
APOO	-0.284409209998703	0.299624425126922
APOOL	0.0318571946191071	0.892315847695822
APPL1	0.398787442335333	0.177734183393734
APRT	0.318773771998828	0.314893093430821
APTX	-0.400688025802587	0.170679779497708
AQR	0.0208560438093848	0.925230343387075
ARAF	0.195830409471473	0.409968469373805
ARAP1	0.00408952294257148	0.991292278996761
ARCN1	0.200960890468103	0.307062581089294
ARF3	0.403604841526047	0.100748985314292
ARF4	0.127573398229814	0.534235361446448
ARF5	0.167071983957626	0.584086256316723
ARF6	0.23153219950742	0.562315003490935
ARFGAP1	-0.0880363882244559	0.798242319123289
ARFGAP2	0.056383010314164	0.826533517899278
ARFGAP3	0.57359042651105	0.0231282076781562
ARFGEF1	0.326017303349936	0.196469983769172
ARFGEF2	0.0278386874410472	0.907828379716338
ARFIP1	0.230832492412528	0.495498489505382
ARGLU1	-0.160998070586388	0.519300628549435
ARHGAP1	-0.0224674871455726	0.936894241432117
ARHGAP15	0.646992385179811	0.064811043397061
ARHGAP17	0.281419391775533	0.431560763363754
ARHGAP18	0.555375157581683	0.142072904882763
ARHGAP25	0.0141415006399299	0.958328195564867
ARHGAP27	-0.00211470266276237	0.994898659571367
ARHGAP30	0.289063872123432	0.336097643434069
ARHGAP4	-0.355032137864885	0.127420054529022
ARHGDIA	0.478353877209166	0.0905238310309767
ARHGDIB	0.594273221498725	0.0522230229754654
ARHGEF1	0.263723534853181	0.320588941084271
ARHGEF2	-0.113425201613076	0.541756353220535
ARHGEF6	0.160876811002886	0.548808195760829
ARHGEF7	0.380453973139613	0.133962243844535
ARID1A	-0.101632973022618	0.615699407191491
ARID1B	0.283894214893611	0.377967692108665
ARID2	-0.295773439060365	0.172963322605022
ARID4A	0.00933759407235257	0.983714621132673
ARID4B	0.23848414821606	0.421747645101341
ARL1	0.441075238475502	0.0627918427250971
ARL2	-0.603517112225145	0.0461939108884229
ARL3	0.362224741015705	0.201813312333722
ARL5A	0.12400971046695	0.692342474507344
ARL6IP4	0.30158684517799	0.291146016724254
ARL6IP5	0.157650584217691	0.707843229107209
ARL8A	-0.470751308217523	0.13903771255655
ARL8B	-0.308104874922382	0.462764721307053
ARMC1	-0.0863401138060311	0.781040827665518
ARMC10	0.134101593289849	0.605098518991244
ARMC8	0.21842351169218	0.370936584734419
ARMT1	-0.180575337426362	0.619099024903658
ARPC1A	0.53553082949891	0.0790085707145905
ARPC1B	0.421973355011239	0.0691449048708409
ARPC2	0.368339964620301	0.115606731764659
ARPC3	0.561340701575766	0.0296818091211934
ARPC4	0.2197790439077	0.481205077404411
ARPC5	0.361595365304158	0.186587519158228
ARPC5L	0.427959938307964	0.125943301708495
ARPP19	0.430757564441436	0.0600190983874267
ARRB1	0.192545169396251	0.412737220482602
ARRB2	0.396340270872212	0.153061767442013
ARRDC1	-0.366595373354503	0.202388585174866
ARSA	0.25651066077161	0.502244096935143
ARSB	-0.245736567181815	0.497640399294191
ASAH1	0.397161404799665	0.24788347585176
ASAP1	0.425212205377996	0.218413843550347
ASCC2	0.0225265644420638	0.936474094823174
ASCC3	-0.0810529282643877	0.841129139874263
ASF1A	-0.197500659612622	0.487591446379969
ASH2L	0.037371295289983	0.827518729999122
ASL	-0.000426112535507173	0.999019690450899
ASNA1	-0.0562091185372893	0.769128949814304
ASPH	0.00217855313629656	0.994357817535933
ASPSCR1	0.296842402885524	0.293445126356209
ASUN	-0.374009588881872	0.0774377528472808
ATAD1	0.272704311482681	0.348134818867703
ATAD2	-0.156812451599016	0.584031528685731
ATAD2B	-0.338997183608342	0.148679015763758
ATAD3A	-0.506858358353377	0.0122174192647901
ATAD3B	-0.0438289917176746	0.919030269076397
ATF1	-0.329001711466699	0.250693763472541
ATG12	0.0302696197562433	0.901407366070788
ATG3	-0.256517706997766	0.460044637022747
ATG7	0.0126789685421365	0.969905198400818
ATIC	-0.179665342169631	0.548160456019893
ATL2	-0.231804942070248	0.498486526790873
ATL3	-0.148178522902228	0.583967533412835
ATM	-0.227520738921864	0.446101266694707
ATP11A	-0.0601055973935516	0.834806659547235
ATP11B	0.0581875813611319	0.857621295933419
ATP13A1	-0.351231838678004	0.11863503532018
ATP1A1	0.124232958087219	0.527545893104154
ATP1B3	-0.0683776500842619	0.767252470776132
ATP2A1	-0.0228612226671352	0.926625435914219
ATP2A2	0.0199621740069773	0.927661611347844
ATP2A3	0.2275052769746	0.529809994490582
ATP2B4	0.358477340647028	0.0753894969326252
ATP5A1	-0.363044505448215	0.0327706500490687
ATP5B	-0.288877356764928	0.110387883482881
ATP5C1	-0.184455690828312	0.394666523646404
ATP5D	0.120222866996482	0.736521480935207
ATP5E	0.132837431760258	0.617262648664901
ATP5F1	0.109866119971706	0.571010244234252
ATP5H	-0.337547275092238	0.161369641472003
ATP5I	-0.0123229365163802	0.96613613755753
ATP5J	-0.710159071819952	0.108068498605931
ATP5J2-PTCD1	-0.373204084150739	0.565507582470531
ATP5L	-0.258101064805157	0.23359269279954
ATP5O	-0.304300367874955	0.0888750045199202
ATP5S	-0.0107840618060955	0.964549397614761
ATP6AP1	0.0505863818645089	0.848011200729664
ATP6AP2	-0.0645857666184604	0.838724011488111
ATP6V0A1	-0.195914897313514	0.577568823280331
ATP6V0A2	-0.24573175819835	0.451200706471665
ATP6V0D1	-0.0751102269417352	0.831849701243488
ATP6V1A	0.315160422044332	0.253097746519094
ATP6V1B2	0.396614984052924	0.0853981852531278
ATP6V1C1	0.358379357608829	0.132859108395488
ATP6V1D	0.185689963460284	0.4261632013701
ATP6V1E1	0.347006712826083	0.169357090326218
ATP6V1F	0.25426426436842	0.180520879116997
ATP6V1G1	0.190644418679867	0.516300983357552
ATP6V1H	0.604638384244552	0.00432620724401169
ATPIF1	-0.0576976694214153	0.91201794068631
ATRX	-0.402635062984857	0.0887471168621364
ATXN10	0.239225971935912	0.431845136313464
ATXN2	-0.0498499326757909	0.859051968715777
ATXN2L	0.336002556401695	0.203246121229083
AUH	0.154694261629814	0.745119530252497
AUP1	-0.474957365384647	0.0239616482744715
AZU1	-1.1265818389947	0.142958429538276
B2M	0.4720745470437	0.15547980194328
B3GALT6	-0.00331991833830259	0.988006803686497
B3GAT3	0.0421129529910225	0.87430977782454
B4DLN1	-0.41101411555778	0.150891091003938
B4GALT7	-0.271001317582769	0.473034969556385
BABAM1	0.401752781767279	0.0707134367680337
BAD	0.00942509010204873	0.969179703874508
BAG2	0.211693940449301	0.558978535279299
BAG6	0.417180601860792	0.0483090789997681
BAK1	-0.108640987413722	0.750561262105085
BANF1	0.127054028015106	0.531963794624045
BAP18	0.0997925018487038	0.63101260687372
BASP1	0.0916448816053048	0.881609896396358
BAX	0.0774175040103948	0.720202355436703
BAZ1A	-0.631954445348846	0.0180849034425136
BAZ1B	-0.12396408888678	0.564623319195387
BCAP31	0.133032796713724	0.605434992521818
BCAS2	-0.248312980075667	0.188804034074533
BCAT2	-0.468750169971219	0.152145212768599
BCCIP	-0.0899243005199679	0.746984064783218
BCKDHA	-0.184794724162934	0.500176769723009
BCL10	0.157334396373837	0.591998908015154
BCL2L13	-0.427735552204631	0.12890107490638
BCLAF1	-0.100692816754304	0.634926190851279
BCR	-0.550789624594302	0.203736915255712
BCS1L	-0.619778099203753	0.0118253468236321
BDH1	-0.546454927119374	0.0437720482516072
BET1	0.123373352292013	0.562174216472411
BICD2	0.0643947767745949	0.855818696341201
BID	0.0812184043201789	0.780596848490362
BIN1	0.633268474411853	0.241154255456533
BIN2	0.486995019381165	0.191533311634418
BLMH	0.665832097772679	0.0208498130143271
BLOC1S1	0.0870246507368009	0.713201551784289
BLOC1S2	-0.0638722336961344	0.837346559918247
BLOC1S5	0.185660908239694	0.54811120319232
BLVRA	1.0023154688969	0.125252797140789
BLVRB	0.602657083055092	0.293638522282491
BMS1	-0.317469167983603	0.215926275350603
BNIP1	-0.339169521972323	0.308139433683512
BNIP3L	-0.115139604220005	0.683228669198776
BOD1L1	0.124950698870069	0.425387837309922
BOLA2	0.595067304894147	0.199760605852949
BOP1	-0.29882774468652	0.240921294057245
BPHL	-0.848403165606705	0.0124791485294807
BPI	-0.101009007417428	0.908832756199353
BPTF	-0.586236374172799	0.07705421952911
BRCC3	1.08149658397012	0.0289596360591521
BRD1	-0.443358846032069	0.117276261336173
BRD2	-0.229834461093624	0.186213752455148
BRD3	0.0664620385436159	0.765042361253946
BRD4	0.0929565318466175	0.622809843823691
BRD7	-0.473841664471152	0.0988575059664341
BRD8	-0.296338698647613	0.367219545259631
BRD9	-0.165723497968241	0.720644220191315
BRE	0.302813382900947	0.326617371910703
BRI3BP	0.118888975206609	0.696224367903825
BRIX1	-0.376144176419505	0.158887544493485
BRK1	0.89451428982688	0.00100398718116055
BROX	0.526807371592977	0.0735585177594759
BRPF1	0.199664869423003	0.444818337820267
BSG	0.234683887048899	0.427090815954626
BST1	-0.649572156289825	0.243560837342589
BST2	-0.184407600993602	0.658332337448801
BTAF1	-0.292145662155544	0.258074533006745
BTD	-0.0763737856506843	0.888034099910399
BTF3	0.0925868412423938	0.71463223579091
BTF3L4	-0.0510136130212864	0.805801012932695
BTK	0.101419140507296	0.717233214634838
BUB3	-0.0969039389031607	0.624809085217345
BUD31	-0.253585429327092	0.621463742261722
BYSL	-0.374018605725919	0.144535547573768
BZW1	0.240577897413839	0.331844570511662
BZW2	-0.364104886303274	0.128982295842378
C10orf11	-1.007161123783	0.0123083845942406
C10orf32-ASMT	-0.199994117541635	0.300988459524422
C10orf54	-0.586694400982257	0.189579210375799
C11orf54	0.464321673092726	0.198477173679626
C11orf68	0.128958986591993	0.66690755237409
C11orf73	0.312237712697524	0.353358265449297
C11orf98	0.242342193224275	0.291512010538229
C12orf10	-0.00591834403267555	0.980038928997682
C12orf43	-0.285482815558304	0.272477608357579
C14orf159	-0.00525012407843306	0.990193565217216
C14orf166	0.0738233899897551	0.726397630021243
C16orf13	0.163366566599851	0.572024886461237
C16orf58	-0.318404515268451	0.279865554402208
C16orf62	-0.476990964269365	0.0170903214390531
C17orf59	-0.188465781919046	0.410845428775481
C17orf62	-0.166721362038189	0.515228308730478
C17orf75	0.160135181246797	0.525080363740239
C17orf85	-0.0598272774752466	0.7977560175209
C19orf43	0.223326871462429	0.333346641206193
C19orf52	-0.233605906379687	0.409470682356975
C19orf53	0.53565883038307	0.191901262137093
C1orf123	0.094600001947363	0.665072417130506
C1orf174	-0.138268410217208	0.611943576484849
C1QBP	-0.21134271740701	0.479118433159979
C2orf47	-0.321176293115776	0.145802627454785
C2orf49	0.427332384705213	0.119124585913498
C3	0.101902443345978	0.919123356150535
C4A	0.174893194448021	0.764847681249172
C4orf27	0.443144795824136	0.16591378388633
C6orf203	-0.588888501381078	0.0785218948237945
C7orf50	-0.311240065261089	0.3358140129473
C8orf82	-0.235686993976163	0.486610676200253
C9orf114	-0.292769627760645	0.276990902090078
C9orf142	0.492032429565583	0.0437845840800971
C9orf41	0.210601348861406	0.490295011072379
C9orf64	-0.712732864694654	0.0869378271605873
C9orf89	-0.0607926809067898	0.80562573434163
CA1	0.708973726313335	0.558505127531374
CA2	0.40176179861129	0.553044540036155
CAB39	0.423747268788567	0.147233817746186
CACYBP	0.541724858003136	0.137947153854357
CAD	0.0635688338637159	0.798104305092496
CALM1	0.529214287506893	0.048333191320444
CALR	-0.265904241607572	0.350870384254269
CALU	0.188671533211448	0.566777873478239
CAMK1	0.333613434996145	0.456897106505718
CAMK2G	0.344879939886646	0.111670314212207
CAMP	0.664940632461654	0.508284525193823
CAND1	0.393805936583725	0.0878729759438041
CANX	-0.399414847429039	0.0854341633398805
CAP1	0.533962557560251	0.0565867780495264
CAPG	0.210902261545698	0.658986317161482
CAPN1	0.184197976338854	0.414833301627617
CAPN2	0.779751506061793	0.0946870332492666
CAPN7	0.576416171973065	0.122199365138867
CAPNS1	0.247686777227823	0.356895464692465
CAPRIN1	-0.00937082178897697	0.97063102269803
CAPZA1	0.511997525562698	0.0427445065153917
CAPZA2	0.500181252054883	0.0570961490035616
CAPZB	0.517814592192142	0.0178323473138385
CARD6	-0.759297210587363	0.0684891261489557
CARD8	-0.0151295794938591	0.95174153313361
CARD9	-0.746209288544375	0.0457174178752829
CARHSP1	0.811169196191805	0.00861564855301387
CARKD	0.221711654139352	0.524773514243262
CARS	0.099336850664951	0.671583221164898
CARS2	-0.0582270882257454	0.845913091742708
CASC4	0.0473493348665066	0.87241393459237
CASP1	0.0266616891030083	0.952054573034712
CASP3	0.305232275671276	0.373053691327631
CASP4	0.214297403875214	0.360919603130427
CASP6	0.634336261661165	0.0984988918400521
CASP8	-0.134079785615139	0.585794530226119
CAST	0.538699406277804	0.203857955516076
CAT	-0.43942378652757	0.393021040855198
CBFB	-0.121620911691192	0.621530700747991
CBL	0.312876756019172	0.410602807823447
CBR1	0.468217742301043	0.135404907461411
CBR4	-0.734524013090397	0.0865304298241904
CBX1	-0.246308235091764	0.320844542843679
CBX3	0.106629674096638	0.595679117606058
CBX5	-0.264296838882835	0.328744074490359
CCAR1	-0.204093775949485	0.327831771756965
CCAR2	0.187329225700502	0.442196512154066
CCDC101	-0.487317054024015	0.150845945007128
CCDC12	-0.0774642243501269	0.85771680127055
CCDC124	-0.27115444931054	0.192272752016502
CCDC22	-0.349071402854282	0.0856921908789808
CCDC37	0.663832161772245	0.439851412893326
CCDC43	0.301976288646809	0.257823794425333
CCDC47	-0.590018907247817	0.028944103700234
CCDC51	-0.517106903250074	0.0826524247856483
CCDC53	-0.550516836716749	0.0837075568949809
CCDC58	-0.266386342200402	0.203802025149632
CCDC6	-0.331513804206697	0.174185955940649
CCDC86	-0.649267130547873	0.119563506581914
CCDC88A	-0.450637739500831	0.18415052161808
CCDC88B	-0.103322729589273	0.781063986126635
CCDC90B	-1.01225186374185	0.431038272823355
CCDC93	-0.480265882012173	0.052653433281699
CCDC97	-0.20976176409139	0.332307148559538
CCM2	-0.01186728533267	0.961025907464639
CCNK	-0.213976838102507	0.349909939944402
CCNL1	0.196711604220948	0.672089358303788
CCNT1	-0.115176272718969	0.633679832306274
CCS	0.0680465985968688	0.837463502822417
CCT2	0.298832119796156	0.186138721995867
CCT3	0.353399054103104	0.110479683075966
CCT4	0.269169107509597	0.255374988323173
CCT5	0.376520045502133	0.160090403658556
CCT6A	0.212287849907881	0.332187522311154
CCT7	0.0519954140211141	0.841411196380115
CCT8	0.351570438138765	0.168394366883976
CCZ1B	0.114319238664581	0.549382278146952
CD14	0.193217031727556	0.825019634087165
CD151	0.737625573386989	0.0688457683943513
CD247	1.05296270973948	0.046874059347264
CD2AP	0.356937864813808	0.29239152976331
CD2BP2	-0.164533875682441	0.475397489596451
CD33	-0.326826337545725	0.609769045752709
CD36	1.17086516047303	0.0274981646976995
CD38	-0.0815206796000787	0.858227033652288
CD44	0.570406236538954	0.0793772125675461
CD47	0.566531999231227	0.0548139247432879
CD58	0.376500993445681	0.402467063944888
CD59	1.93066978081475	0.00713459818340829
CD63	-0.858811628176376	0.163717731281799
CD74	-0.67822588317069	0.102803924608998
CD82	0.334772658879356	0.289133608219352
CD84	0.386028006944528	0.258248304605922
CD97	-0.294336154125872	0.419313168240287
CD99	0.364382171224808	0.40048704939882
CDC23	0.0806906183843878	0.793061440547757
CDC27	-0.234331395845352	0.344156941582728
CDC37	-0.0185060870124545	0.942331482788506
CDC40	-0.159280662364807	0.281886015492749
CDC42	0.476695980158013	0.102168342079632
CDC5L	-0.322927364221627	0.0759337405395202
CDC73	-0.0358244387324689	0.865129792201951
CDK1	-0.293068972627758	0.457568080178202
CDK11B	-0.141771754674821	0.409612862906746
CDK12	-0.13764512892601	0.665524278855703
CDK19	-0.0660242537988118	0.810886322096666
CDK5	0.400516271892631	0.0861076966867342
CDK5RAP3	-0.279789580253187	0.141454977823551
CDK9	-0.131445063796711	0.484940202707358
CDKN1B	0.71935123796117	0.0668438332385847
CDKN2AIP	0.409222936464413	0.107806425002935
CDS2	0.109851091898353	0.668950611528829
CDV3	0.0947538894183921	0.722565095891802
CDYL	0.0479702948570271	0.79757195418623
CEACAM8	0.747045008361386	0.394787533637031
CEBPZ	-0.43181657580153	0.0695840170353253
CECR1	-0.95829987819597	0.155948093790823
CECR5	-0.243140918354069	0.422148836038781
CELF2	0.191134333870824	0.592113547658455
CENPB	-0.137995535311749	0.687552210173894
CENPC	-0.0126391271795185	0.953459827138032
CEP120	0.131361674957695	0.805772082893844
CEP128	-0.401985673599484	0.283949297049805
CEP170	0.0261435211342054	0.909614251625572
CEPT1	0.0566370895293744	0.906642374930202
CERS2	0.331929948525875	0.156682978096247
CERS5	0.011802531304852	0.978186054834153
CETN2	0.0278128395211432	0.915314949244116
CFD	-0.026015452105753	0.963362187927238
CFDP1	0.121014596888827	0.80192069490227
CFL1	0.497883760202257	0.102614706517983
CGGBP1	0.384289559420264	0.0654716817839926
CHAF1A	-0.55552355048891	0.0617123152344881
CHAMP1	0.0787117216866378	0.709675722715867
CHCHD3	-0.213907107842179	0.386269047905454
CHCHD4	-0.247755739116112	0.304487250654502
CHCHD6	-0.452378551217624	0.142817554800508
CHD1	-0.565823288810453	0.0944538301526722
CHD1L	0.326921993365122	0.28630274302287
CHD2	-0.306874890751711	0.289006189554031
CHD4	-0.229202079767362	0.307617130739673
CHD9	-0.17066112174572	0.514651948945701
CHERP	-0.125515587178658	0.503496723059523
CHID1	-0.352803174026711	0.13563100706178
CHKB	0.947011026384956	0.170190472064128
CHMP1A	0.393071965481663	0.0716820679502365
CHMP1B	0.680307138016261	0.0655608484161519
CHMP2A	0.339636344535947	0.208668471895012
CHMP2B	0.0755187374290323	0.851684671667692
CHMP3	0.0366854140226032	0.914003841608443
CHMP4A	-0.380282907818064	0.17455509595574
CHMP4B	0.275920920300955	0.285357299920166
CHMP6	0.0691550692866159	0.77462011511188
CHORDC1	-0.0710200009800523	0.807194390955615
CHP1	-0.313224638948732	0.28274309871771
CHTF18	-0.302482674130061	0.370506050812334
CHTF8	-0.138824448930865	0.438142751790428
CHTOP	-0.294417190708327	0.414188195036931
CIAO1	0.0683014747207444	0.728872187041868
CIAPIN1	0.217372147681136	0.395071224810185
CIB1	-0.0929675101389726	0.817101898387492
CIRBP	0.12561493971182	0.682768304328798
CIRH1A	-0.80670527708202	0.0276386531924012
CISD1	0.191519653671346	0.545751463032949
CISD2	-0.198446225987343	0.400715588994305
CIZ1	-0.23914886095136	0.356883193929743
CKAP4	0.45235290583469	0.405440781521524
CKAP5	0.45014257680749	0.0360137182764216
CLASP2	0.344446530251339	0.382636317291948
CLC	-1.67729015547946	0.06308280830662
