#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
JUN	FOSL2	1855436	1845606	9606.ENSP00000360266	9606.ENSP00000264716	0	0	0	0	0	0.871	0.900	0.988	0	0.999
MAPK8	ATF2	1853988	1845482	9606.ENSP00000353483	9606.ENSP00000264110	0	0	0	0	0	0.999	0.900	0.977	0	0.999
MAPK8	FOS	1853988	1848822	9606.ENSP00000353483	9606.ENSP00000306245	0	0	0	0	0	0.651	0.900	0.989	0	0.999
STAT1	STAT3	1854113	1845584	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0	0.957	0	0.993	0.900	0.984	0	0.999
MMP9	TIMP1	1855661	1842705	9606.ENSP00000361405	9606.ENSP00000218388	0	0	0	0	0	0.605	0.900	0.996	0	0.999
STAT3	EP300	1845584	1845316	9606.ENSP00000264657	9606.ENSP00000263253	0	0	0	0	0	0.992	0.900	0.795	0	0.999
MAPK8	TP53	1853988	1846083	9606.ENSP00000353483	9606.ENSP00000269305	0	0	0	0	0	0.999	0.900	0.942	0	0.999
JUN	EP300	1855436	1845316	9606.ENSP00000360266	9606.ENSP00000263253	0	0	0	0	0	0.996	0.900	0.780	0	0.999
VEGFA	KDR	1855611	1845437	9606.ENSP00000361125	9606.ENSP00000263923	0	0	0	0	0	0.999	0.900	0.986	0	0.999
MAPK9	ATF2	1859420	1845482	9606.ENSP00000389338	9606.ENSP00000264110	0	0	0	0	0	0.995	0.900	0.971	0	0.999
STAT1	JAK1	1854113	1852670	9606.ENSP00000354394	9606.ENSP00000343204	0	0	0	0	0	0.931	0.900	0.991	0	0.999
TP53	EP300	1846083	1845316	9606.ENSP00000269305	9606.ENSP00000263253	0	0	0	0	0	0.999	0.900	0.961	0	0.999
JUN	ATF3	1855436	1852803	9606.ENSP00000360266	9606.ENSP00000344352	0	0	0	0	0.239	0.996	0.900	0.982	0	0.999
FOSL1	JUND	1849266	1844164	9606.ENSP00000310170	9606.ENSP00000252818	0	0	0	0	0	0.715	0.900	0.991	0	0.999
SMAD3	EP300	1851536	1845316	9606.ENSP00000332973	9606.ENSP00000263253	0	0	0	0	0	0.998	0.900	0.879	0	0.999
JAK1	STAT6	1852670	1848146	9606.ENSP00000343204	9606.ENSP00000300134	0	0	0	0	0	0.920	0.900	0.994	0	0.999
JAK1	STAT5A	1852670	1852428	9606.ENSP00000343204	9606.ENSP00000341208	0	0	0	0	0	0.920	0.900	0.996	0	0.999
JAK1	STAT5B	1852670	1847405	9606.ENSP00000343204	9606.ENSP00000293328	0	0	0	0	0	0.821	0.900	0.995	0	0.999
VEGFC	KDR	1846658	1845437	9606.ENSP00000280193	9606.ENSP00000263923	0	0	0	0	0	0.991	0.900	0.961	0	0.999
MAPK8	JUND	1853988	1844164	9606.ENSP00000353483	9606.ENSP00000252818	0	0	0	0	0	0.982	0.900	0.983	0	0.999
MAPK9	MAPK8IP1	1859420	1843584	9606.ENSP00000389338	9606.ENSP00000241014	0	0	0	0	0	0.925	0	0.976	0	0.998
FOSL2	JUND	1845606	1844164	9606.ENSP00000264716	9606.ENSP00000252818	0	0	0	0	0	0.717	0.900	0.962	0	0.998
ATF3	SMAD3	1852803	1851536	9606.ENSP00000344352	9606.ENSP00000332973	0	0	0	0	0	0.812	0.900	0.948	0	0.998
ATF3	TP53	1852803	1846083	9606.ENSP00000344352	9606.ENSP00000269305	0	0	0	0	0	0.818	0.900	0.909	0	0.998
MAPK10	JUND	1853804	1844164	9606.ENSP00000352157	9606.ENSP00000252818	0	0	0	0	0	0.915	0.900	0.879	0	0.998
MAPK8	JNK inhibitor .	1853988	-8515	9606.ENSP00000353483	-1.CID000008515	0	0	0	0	0	0.800	0.800	0.930	0	0.997
MAPK10	ATF2	1853804	1845482	9606.ENSP00000352157	9606.ENSP00000264110	0	0	0	0	0	0.851	0.900	0.835	0	0.997
JUN	TP53	1855436	1846083	9606.ENSP00000360266	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.972	0	0.997
MAP2K7	MAPK8IP1	1858552	1843584	9606.ENSP00000381066	9606.ENSP00000241014	0	0	0	0	0	0.966	0.900	0.414	0	0.997
MAPK9	FOS	1859420	1848822	9606.ENSP00000389338	9606.ENSP00000306245	0	0	0	0	0	0.651	0.900	0.923	0	0.997
CSNK1D	TP53	1850645	1846083	9606.ENSP00000324464	9606.ENSP00000269305	0	0	0	0	0	0.972	0.900	0.084	0	0.997
ATF3	ATF2	1852803	1845482	9606.ENSP00000344352	9606.ENSP00000264110	0	0	0	0	0	0.758	0.900	0.909	0	0.997
FOS	EP300	1848822	1845316	9606.ENSP00000306245	9606.ENSP00000263253	0	0	0	0	0	0.804	0.900	0.812	0	0.996
MMP9	JUN	1855661	1855436	9606.ENSP00000361405	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.964	0	0.996
STAT1	FOS	1854113	1848822	9606.ENSP00000354394	9606.ENSP00000306245	0	0	0	0	0	0.937	0	0.943	0	0.996
EP300	JUND	1845316	1844164	9606.ENSP00000263253	9606.ENSP00000252818	0	0	0	0	0	0.921	0.900	0.535	0	0.996
MAPK9	MAP2K4	1859420	1845147	9606.ENSP00000389338	9606.ENSP00000262445	0	0	0.282	0.639	0	0.950	0.900	0.759	0	0.996
FOS	TP53	1848822	1846083	9606.ENSP00000306245	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.962	0	0.996
MAPK10	MAP2K4	1853804	1845147	9606.ENSP00000352157	9606.ENSP00000262445	0	0	0.286	0.637	0	0.938	0.900	0.647	0	0.995
MAPK9	MAP2K7	1859420	1858552	9606.ENSP00000389338	9606.ENSP00000381066	0	0	0.225	0.626	0	0.922	0.900	0.895	0	0.995
MAPK10	FOS	1853804	1848822	9606.ENSP00000352157	9606.ENSP00000306245	0	0	0	0	0	0.651	0.900	0.871	0	0.995
SMAD3	ATF2	1851536	1845482	9606.ENSP00000332973	9606.ENSP00000264110	0	0	0	0	0	0.576	0.900	0.874	0	0.994
MAPK9	JNK inhibitor .	1859420	-8515	9606.ENSP00000389338	-1.CID000008515	0	0	0	0	0	0.639	0.800	0.908	0	0.993
MAPK8	STAT3	1853988	1845584	9606.ENSP00000353483	9606.ENSP00000264657	0	0	0	0	0	0.914	0	0.930	0	0.993
MMP9	FOSL1	1855661	1849266	9606.ENSP00000361405	9606.ENSP00000310170	0	0	0	0	0	0	0.900	0.941	0	0.993
STAT5A	EP300	1852428	1845316	9606.ENSP00000341208	9606.ENSP00000263253	0	0	0	0	0	0.840	0.900	0.568	0	0.992
FOS	ATF2	1848822	1845482	9606.ENSP00000306245	9606.ENSP00000264110	0	0	0	0	0	0.976	0	0.660	0	0.991
MMP9	VEGFA	1855661	1855611	9606.ENSP00000361405	9606.ENSP00000361125	0	0	0	0	0	0	0.800	0.961	0	0.991
JUN	STAT3	1855436	1845584	9606.ENSP00000360266	9606.ENSP00000264657	0	0	0	0	0	0.625	0	0.978	0	0.991
SMAD3	TP53	1851536	1846083	9606.ENSP00000332973	9606.ENSP00000269305	0	0	0	0	0	0.911	0	0.912	0	0.991
STAT6	EP300	1848146	1845316	9606.ENSP00000300134	9606.ENSP00000263253	0	0	0	0	0	0.917	0.800	0.520	0	0.991
STAT3	TIMP1	1845584	1842705	9606.ENSP00000264657	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.897	0	0.989
STAT5B	STAT3	1847405	1845584	9606.ENSP00000293328	9606.ENSP00000264657	0	0	0	0.772	0	0.860	0.900	0.994	0	0.988
STAT1	STAT5A	1854113	1852428	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.752	0	0.856	0.900	0.992	0	0.988
FOSL1	EP300	1849266	1845316	9606.ENSP00000310170	9606.ENSP00000263253	0	0	0	0	0	0.809	0.900	0.451	0	0.988
JUN	STAT1	1855436	1854113	9606.ENSP00000360266	9606.ENSP00000354394	0	0	0	0	0	0.625	0	0.967	0	0.987
MAPK8	SMAD3	1853988	1851536	9606.ENSP00000353483	9606.ENSP00000332973	0	0	0	0	0	0.860	0	0.905	0	0.986
ALK	GSK1838705A	1857789	-25182616	9606.ENSP00000373700	-1.CID025182616	0	0	0	0	0	0.899	0	0.818	0	0.981
MAP2K7	MAP2K4	1858552	1845147	9606.ENSP00000381066	9606.ENSP00000262445	0	0	0.498	0.909	0	0.804	0.900	0.827	0	0.981
TTK	JNK inhibitor .	1855108	-8515	9606.ENSP00000358813	-1.CID000008515	0	0	0	0	0	0.800	0.800	0.567	0	0.981
STAT5B	EP300	1847405	1845316	9606.ENSP00000293328	9606.ENSP00000263253	0	0	0	0	0	0.572	0.900	0.565	0	0.979
ATF2	EP300	1845482	1845316	9606.ENSP00000264110	9606.ENSP00000263253	0	0	0	0	0	0.569	0.900	0.535	0	0.978
VEGFA	EP300	1855611	1845316	9606.ENSP00000361125	9606.ENSP00000263253	0	0	0	0	0	0.576	0.900	0.478	0	0.975
FOS	STAT3	1848822	1845584	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0	0.569	0	0.945	0	0.975
SMAD3	JUND	1851536	1844164	9606.ENSP00000332973	9606.ENSP00000252818	0	0	0	0	0	0.569	0	0.940	0	0.973
MAPK8	FOSL1	1853988	1849266	9606.ENSP00000353483	9606.ENSP00000310170	0	0	0	0	0	0.263	0.800	0.827	0	0.972
MMP9	JNK inhibitor .	1855661	-8515	9606.ENSP00000361405	-1.CID000008515	0	0	0	0	0	0	0.700	0.903	0	0.970
MAPK8	ATF3	1853988	1852803	9606.ENSP00000353483	9606.ENSP00000344352	0	0	0	0	0	0.263	0	0.960	0	0.970
MAPK8	FOSL2	1853988	1845606	9606.ENSP00000353483	9606.ENSP00000264716	0	0	0	0	0	0.263	0.800	0.812	0	0.970
ATF3	JUND	1852803	1844164	9606.ENSP00000344352	9606.ENSP00000252818	0	0	0	0	0.239	0.717	0	0.868	0	0.969
MAPK10	JNK inhibitor .	1853804	-8515	9606.ENSP00000352157	-1.CID000008515	0	0	0	0	0	0.800	0.800	0.259	0	0.968
MMP9	MAPK8	1855661	1853988	9606.ENSP00000361405	9606.ENSP00000353483	0	0	0	0	0	0	0	0.967	0	0.967
FOS	STAT5B	1848822	1847405	9606.ENSP00000306245	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.679	0	0.966
JUN	JNK inhibitor .	1855436	-8515	9606.ENSP00000360266	-1.CID000008515	0	0	0	0	0	0	0.700	0.892	0	0.966
STAT5A	FOS	1852428	1848822	9606.ENSP00000341208	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0.679	0	0.966
VEGFA	JUN	1855611	1855436	9606.ENSP00000361125	9606.ENSP00000360266	0	0	0	0	0	0.149	0.900	0.643	0	0.966
STAT5A	STAT3	1852428	1845584	9606.ENSP00000341208	9606.ENSP00000264657	0	0	0	0.768	0	0.576	0.900	0.994	0	0.965
STAT1	STAT5B	1854113	1847405	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.762	0	0.564	0.900	0.992	0	0.965
TP53	STAT3	1846083	1845584	9606.ENSP00000269305	9606.ENSP00000264657	0	0	0	0	0	0	0	0.964	0	0.965
VEGFA	TIMP1	1855611	1842705	9606.ENSP00000361125	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.659	0	0.964
VEGFA	TP53	1855611	1846083	9606.ENSP00000361125	9606.ENSP00000269305	0	0	0	0	0	0	0	0.961	0	0.961
CSNK1D	JNK inhibitor .	1850645	-8515	9606.ENSP00000324464	-1.CID000008515	0	0	0	0	0	0.865	0.700	0	0	0.958
STAT5A	STAT5B	1852428	1847405	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0	0.989	0	0.576	0.900	0.949	0	0.956
JUN	TIMP1	1855436	1842705	9606.ENSP00000360266	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.583	0	0.956
MAPK10	FOSL1	1853804	1849266	9606.ENSP00000352157	9606.ENSP00000310170	0	0	0	0	0	0.263	0.800	0.719	0	0.955
STAT1	TP53	1854113	1846083	9606.ENSP00000354394	9606.ENSP00000269305	0	0	0	0	0	0	0	0.954	0	0.954
FOS	TIMP1	1848822	1842705	9606.ENSP00000306245	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.565	0	0.954
ATF2	JUND	1845482	1844164	9606.ENSP00000264110	9606.ENSP00000252818	0	0	0	0.636	0	0.362	0.900	0.852	0	0.953
STAT6	STAT3	1848146	1845584	9606.ENSP00000300134	9606.ENSP00000264657	0	0	0	0.674	0	0.385	0.900	0.844	0	0.953
MAPK8	EP300	1853988	1845316	9606.ENSP00000353483	9606.ENSP00000263253	0	0	0	0	0	0	0.900	0.558	0	0.953
MAPK9	MAPK8	1859420	1853988	9606.ENSP00000389338	9606.ENSP00000353483	0	0	0.527	0.984	0	0.525	0.900	0.981	0	0.951
MAPK10	TP53	1853804	1846083	9606.ENSP00000352157	9606.ENSP00000269305	0	0	0	0	0	0.576	0.800	0.459	0	0.950
MAPK10	FOSL2	1853804	1845606	9606.ENSP00000352157	9606.ENSP00000264716	0	0	0	0	0	0.263	0.800	0.683	0	0.949
JAK1	momelotinib	1852670	-25062766	9606.ENSP00000343204	-1.CID025062766	0	0	0	0	0	0.653	0	0.859	0	0.949
STAT1	KDR	1854113	1845437	9606.ENSP00000354394	9606.ENSP00000263923	0	0	0	0	0	0.606	0	0.872	0	0.948
MAPK9	MAPK10	1859420	1853804	9606.ENSP00000389338	9606.ENSP00000352157	0	0	0.527	0.986	0	0.471	0.900	0.871	0	0.945
VEGFA	STAT3	1855611	1845584	9606.ENSP00000361125	9606.ENSP00000264657	0	0	0	0	0	0.149	0	0.938	0	0.945
MMP9	TP53	1855661	1846083	9606.ENSP00000361405	9606.ENSP00000269305	0	0	0	0	0	0	0	0.942	0	0.942
MAP2K7	MAPK10	1858552	1853804	9606.ENSP00000381066	9606.ENSP00000352157	0	0	0	0.629	0	0.153	0.900	0.876	0	0.940
MMP9	SMAD3	1855661	1851536	9606.ENSP00000361405	9606.ENSP00000332973	0	0	0	0	0	0.109	0	0.933	0	0.938
VEGFA	VEGFC	1855611	1846658	9606.ENSP00000361125	9606.ENSP00000280193	0	0	0	0.641	0	0	0.900	0.963	0	0.934
KDR	lenvatinib	1845437	-9823820	9606.ENSP00000263923	-1.CID009823820	0	0	0	0	0	0.625	0.800	0.154	0	0.932
STAT1	STAT6	1854113	1848146	9606.ENSP00000354394	9606.ENSP00000300134	0	0	0	0.669	0	0	0.900	0.970	0	0.932
MAPK8	JAK1	1853988	1852670	9606.ENSP00000353483	9606.ENSP00000343204	0	0	0	0.622	0.071	0.107	0.900	0.664	0	0.931
MAPK9	JAK1	1859420	1852670	9606.ENSP00000389338	9606.ENSP00000343204	0	0	0	0.624	0.083	0.107	0.900	0.558	0	0.929
MMP9	STAT3	1855661	1845584	9606.ENSP00000361405	9606.ENSP00000264657	0	0	0	0	0	0	0	0.928	0	0.929
JUND	TIMP1	1844164	1842705	9606.ENSP00000252818	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.302	0	0.927
VEGFC	TIMP1	1846658	1842705	9606.ENSP00000280193	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.267	0	0.923
JAK1	FOS	1852670	1848822	9606.ENSP00000343204	9606.ENSP00000306245	0	0	0	0	0	0.083	0	0.919	0	0.923
ALK	STAT3	1857789	1845584	9606.ENSP00000373700	9606.ENSP00000264657	0	0	0	0	0	0.120	0	0.913	0	0.920
STAT6	STAT5B	1848146	1847405	9606.ENSP00000300134	9606.ENSP00000293328	0	0	0	0.865	0	0.109	0.900	0.989	0	0.919
FOSL1	FOS	1849266	1848822	9606.ENSP00000310170	9606.ENSP00000306245	0	0	0	0.804	0	0	0.900	0.973	0	0.919
STAT5A	STAT6	1852428	1848146	9606.ENSP00000341208	9606.ENSP00000300134	0	0	0	0.863	0	0.109	0.900	0.989	0	0.919
VEGFC	MAP2K4	1846658	1845147	9606.ENSP00000280193	9606.ENSP00000262445	0	0	0	0	0	0	0.900	0.212	0	0.917
MMP9	JUND	1855661	1844164	9606.ENSP00000361405	9606.ENSP00000252818	0	0	0	0	0	0	0	0.917	0	0.917
MAP2K7	JUN	1858552	1855436	9606.ENSP00000381066	9606.ENSP00000360266	0	0	0	0	0	0.671	0	0.752	0	0.915
STAT5A	TP53	1852428	1846083	9606.ENSP00000341208	9606.ENSP00000269305	0	0	0	0	0	0	0	0.913	0	0.913
FOS	FOSL2	1848822	1845606	9606.ENSP00000306245	9606.ENSP00000264716	0	0	0	0.869	0	0	0.900	0.962	0	0.912
STAT5B	TP53	1847405	1846083	9606.ENSP00000293328	9606.ENSP00000269305	0	0	0	0	0	0	0	0.912	0	0.912
JUN	JUND	1855436	1844164	9606.ENSP00000360266	9606.ENSP00000252818	0	0	0	0.934	0	0	0.900	0.973	0	0.906
MAPK8	MAPK10	1853988	1853804	9606.ENSP00000353483	9606.ENSP00000352157	0	0	0.527	0.987	0	0	0.900	0.961	0	0.901
MMP9	STAT1	1855661	1854113	9606.ENSP00000361405	9606.ENSP00000354394	0	0	0	0	0	0	0	0.899	0	0.899
MAPK10	MAPK8IP1	1853804	1843584	9606.ENSP00000352157	9606.ENSP00000241014	0	0	0	0	0	0.165	0	0.883	0	0.898
SMAD3	TIMP1	1851536	1842705	9606.ENSP00000332973	9606.ENSP00000218388	0	0	0	0	0	0	0	0.897	0	0.897
STAT1	SMAD3	1854113	1851536	9606.ENSP00000354394	9606.ENSP00000332973	0	0	0	0	0	0	0	0.896	0	0.896
FOSL1	TP53	1849266	1846083	9606.ENSP00000310170	9606.ENSP00000269305	0	0	0	0	0	0	0	0.895	0	0.895
VEGFA	MAPK8	1855611	1853988	9606.ENSP00000361125	9606.ENSP00000353483	0	0	0	0	0	0	0	0.890	0	0.890
JUN	MAP2K4	1855436	1845147	9606.ENSP00000360266	9606.ENSP00000262445	0	0	0	0	0	0.566	0	0.753	0	0.888
STAT5A	SMAD3	1852428	1851536	9606.ENSP00000341208	9606.ENSP00000332973	0	0	0	0	0.083	0	0	0.881	0	0.887
SMAD3	STAT5B	1851536	1847405	9606.ENSP00000332973	9606.ENSP00000293328	0	0	0	0	0.083	0	0	0.875	0	0.881
MAPK8	STAT6	1853988	1848146	9606.ENSP00000353483	9606.ENSP00000300134	0	0	0	0	0	0	0	0.875	0	0.875
VEGFA	ATF3	1855611	1852803	9606.ENSP00000361125	9606.ENSP00000344352	0	0	0	0	0	0	0	0.862	0	0.862
MAPK8IP1	JNK inhibitor .	1843584	-8515	9606.ENSP00000241014	-1.CID000008515	0	0	0	0	0	0	0.800	0.329	0	0.861
FOSL1	TIMP1	1849266	1842705	9606.ENSP00000310170	9606.ENSP00000218388	0	0	0	0	0	0	0	0.854	0	0.854
ALK	MAPK8	1857789	1853988	9606.ENSP00000373700	9606.ENSP00000353483	0	0	0	0	0	0	0	0.844	0	0.845
STAT3	momelotinib	1845584	-25062766	9606.ENSP00000264657	-1.CID025062766	0	0	0	0	0	0	0	0.836	0	0.837
JUN	STAT6	1855436	1848146	9606.ENSP00000360266	9606.ENSP00000300134	0	0	0	0	0	0.638	0	0.569	0	0.837
MAPK9	FOSL1	1859420	1849266	9606.ENSP00000389338	9606.ENSP00000310170	0	0	0	0	0	0.263	0	0.784	0	0.835
MAPK9	FOSL2	1859420	1845606	9606.ENSP00000389338	9606.ENSP00000264716	0	0	0	0	0	0.263	0	0.767	0	0.822
VEGFA	JNK inhibitor .	1855611	-8515	9606.ENSP00000361125	-1.CID000008515	0	0	0	0	0	0	0	0.817	0	0.818
MAP2K7	TP53	1858552	1846083	9606.ENSP00000381066	9606.ENSP00000269305	0	0	0	0	0	0	0	0.816	0	0.816
MAPK9	ATF3	1859420	1852803	9606.ENSP00000389338	9606.ENSP00000344352	0	0	0	0	0	0.263	0	0.746	0	0.805
MAPK8	momelotinib	1853988	-25062766	9606.ENSP00000353483	-1.CID025062766	0	0	0	0	0	0	0	0.800	0	0.800
MAPK9	STAT3	1859420	1845584	9606.ENSP00000389338	9606.ENSP00000264657	0	0	0	0	0	0.576	0	0.533	0	0.793
STAT3	JUND	1845584	1844164	9606.ENSP00000264657	9606.ENSP00000252818	0	0	0	0	0	0.154	0	0.747	0	0.777
MAPK10	ATF3	1853804	1852803	9606.ENSP00000352157	9606.ENSP00000344352	0	0	0	0	0	0.263	0	0.700	0	0.770
TP53	JNK inhibitor .	1846083	-8515	9606.ENSP00000269305	-1.CID000008515	0	0	0	0	0	0	0.700	0.243	0	0.766
STAT1	ATF3	1854113	1852803	9606.ENSP00000354394	9606.ENSP00000344352	0	0	0	0	0	0.576	0	0.429	0	0.747
STAT6	TP53	1848146	1846083	9606.ENSP00000300134	9606.ENSP00000269305	0	0	0	0	0	0.576	0	0.417	0	0.742
MAPK9	MMP9	1859420	1855661	9606.ENSP00000389338	9606.ENSP00000361405	0	0	0	0	0	0	0	0.739	0	0.739
TTK	GSK1838705A	1855108	-25182616	9606.ENSP00000358813	-1.CID025182616	0	0	0	0	0	0.739	0	0	0	0.739
FOSL2	EP300	1845606	1845316	9606.ENSP00000264716	9606.ENSP00000263253	0	0	0	0	0	0.569	0	0.398	0	0.729
JUN	STAT5A	1855436	1852428	9606.ENSP00000360266	9606.ENSP00000341208	0	0	0	0	0	0.183	0	0.679	0	0.726
TP53	KDR	1846083	1845437	9606.ENSP00000269305	9606.ENSP00000263923	0	0	0	0	0	0	0	0.723	0	0.723
JUN	STAT5B	1855436	1847405	9606.ENSP00000360266	9606.ENSP00000293328	0	0	0	0	0	0.183	0	0.672	0	0.720
SMAD3	CSNK1D	1851536	1850645	9606.ENSP00000332973	9606.ENSP00000324464	0	0	0	0	0	0.713	0	0	0	0.713
MMP9	FOS	1855661	1848822	9606.ENSP00000361405	9606.ENSP00000306245	0	0	0	0	0	0	0	0.712	0	0.712
ALK	SMAD3	1857789	1851536	9606.ENSP00000373700	9606.ENSP00000332973	0	0	0	0	0	0	0	0.707	0	0.707
MMP9	KDR	1855661	1845437	9606.ENSP00000361405	9606.ENSP00000263923	0	0	0	0	0	0	0	0.706	0	0.706
MAPK9	SMAD3	1859420	1851536	9606.ENSP00000389338	9606.ENSP00000332973	0	0	0	0	0	0.576	0	0.332	0	0.705
FOSL1	ATF2	1849266	1845482	9606.ENSP00000310170	9606.ENSP00000264110	0	0	0	0	0	0.493	0	0.407	0	0.686
ATF3	FOS	1852803	1848822	9606.ENSP00000344352	9606.ENSP00000306245	0	0	0	0.724	0.269	0.483	0	0.740	0	0.685
STAT1	JUND	1854113	1844164	9606.ENSP00000354394	9606.ENSP00000252818	0	0	0	0	0	0.154	0	0.634	0	0.677
TTK	TP53	1855108	1846083	9606.ENSP00000358813	9606.ENSP00000269305	0	0	0	0	0	0.576	0	0.243	0	0.665
MMP9	MAPK10	1855661	1853804	9606.ENSP00000361405	9606.ENSP00000352157	0	0	0	0	0	0	0	0.665	0	0.665
STAT3	KDR	1845584	1845437	9606.ENSP00000264657	9606.ENSP00000263923	0	0	0	0	0	0.111	0	0.608	0	0.636
MAP2K7	JUND	1858552	1844164	9606.ENSP00000381066	9606.ENSP00000252818	0	0	0	0	0	0.274	0	0.517	0	0.634
ALK	JUN	1857789	1855436	9606.ENSP00000373700	9606.ENSP00000360266	0	0	0	0	0	0.363	0	0.442	0	0.629
MAPK10	GSK1838705A	1853804	-25182616	9606.ENSP00000352157	-1.CID025182616	0	0	0	0	0	0.629	0	0	0	0.629
JUN	JAK1	1855436	1852670	9606.ENSP00000360266	9606.ENSP00000343204	0	0	0	0	0	0.101	0	0.603	0	0.627
JUN	MAPK8IP1	1855436	1843584	9606.ENSP00000360266	9606.ENSP00000241014	0	0	0	0	0	0	0	0.595	0	0.595
CSNK1D	KDR	1850645	1845437	9606.ENSP00000324464	9606.ENSP00000263923	0	0	0	0	0	0.567	0	0.104	0	0.595
STAT1	MAPK8	1854113	1853988	9606.ENSP00000354394	9606.ENSP00000353483	0	0	0	0	0	0	0	0.595	0	0.595
ALK	TP53	1857789	1846083	9606.ENSP00000373700	9606.ENSP00000269305	0	0	0	0	0	0	0	0.581	0	0.581
ATF3	FOSL1	1852803	1849266	9606.ENSP00000344352	9606.ENSP00000310170	0	0	0	0.735	0	0.493	0	0.603	0	0.571
JUN	KDR	1855436	1845437	9606.ENSP00000360266	9606.ENSP00000263923	0	0	0	0	0	0.077	0	0.553	0	0.570
TP53	TIMP1	1846083	1842705	9606.ENSP00000269305	9606.ENSP00000218388	0	0	0	0	0	0	0	0.567	0	0.567
SMAD3	STAT3	1851536	1845584	9606.ENSP00000332973	9606.ENSP00000264657	0	0	0	0	0	0	0	0.562	0	0.562
VEGFA	FOS	1855611	1848822	9606.ENSP00000361125	9606.ENSP00000306245	0	0	0	0	0	0	0	0.562	0	0.562
FOS	MAP2K4	1848822	1845147	9606.ENSP00000306245	9606.ENSP00000262445	0	0	0	0	0	0	0	0.545	0	0.545
FOS	STAT6	1848822	1848146	9606.ENSP00000306245	9606.ENSP00000300134	0	0	0	0	0	0	0	0.538	0	0.538
FOS	KDR	1848822	1845437	9606.ENSP00000306245	9606.ENSP00000263923	0	0	0	0	0	0.083	0	0.492	0	0.515
